,img,title,score,genre,running_time,synop,year,key_words
190,https://images.justwatch.com/poster/117174217/s592,데리 걸스,8.4,['코미디'],25분,정치적 혼란이 최고조에 달했던 1990년대의 북아일랜드. 그러거나 말거나 일상이 전쟁인 고등학생들이 있다. 말썽이라면 전교 1등인 다섯 친구들. 부디 오늘만 무사하자.,2018,"['친구', '최고', '일상', '혼란', '고등학생']"
191,https://images.justwatch.com/poster/49845412/s592,프리즌 브레이크,8.3,"['액션', '범죄', '드라마', '스릴러', 'Made in Europe']",50분,"2005년 8월 FOX에서 방영을 시작한 스릴러. 로욜라 대학에서 건축학을 전공한 후 미들턴 재판소 건축 설계 엔지니어로 근무하던 마이클 스코필드(웬트워스 밀러)는 그의 형인 링컨(도미닉 퍼셀)이 부통령 동생의 살인 누명을 쓰고 수감되어 사형을 선고받자, 형을 탈옥시키고 누명을 벗기기 위해 몸 전체에 교도소의 지도를 문신으로 세기고 의도적으로 은행강도를 저질러 형이 있는 감옥에 수감된다. 하지만 그가 들어가기 전에 세워둔 완벽하다고 생각했던 계획들은 인간이라는 장애물 앞에 조금씩 어긋나기 시작한다.",2005,"['인간', '살인', '동생', '대학', '감옥', '형', '물']"
192,https://images.justwatch.com/poster/249817178/s592,다크 나이트,9,"['드라마', '범죄', '스릴러', '액션']",2시간 32분,"범죄와 부정부패를 제거하여 고담시를 지키려는 배트맨. 그는 짐 고든 형사와 패기 넘치는 고담시 지방 검사 하비 덴트와 함께 도시를 범죄 조직으로부터 영원히 구원하고자 한다. 세 명의 의기투합으로 위기에 처한 악당들이 모인 자리에 보라색 양복을 입고 얼굴에 짙게 화장을 한 괴이한 존재가 나타나 배트맨을 죽이자는 사상 초유의 제안을 한다. 그는 바로 어떠한 룰도, 목적도 없는 사상 최악의 악당 미치광이 살인광대 조커. 배트맨을 죽이고 고담시를 끝장내버리기 위한 조커의 광기 어린 행각에 도시는 혼란에 빠지는데...",2008,"['살인', '형사', '존재', '도시', '위기', '조직', '정부', '얼굴', '혼란', '형']"
193,https://images.justwatch.com/poster/50448559/s592,으라차차 와이키키,8.3,"['드라마', '코미디', 'Reality TV']",1시간 5분,"영화감독, 배우, 작가를 꿈꾸는 세 청년. 직접 만들 영화의 제작비를 벌겠다며 게스트하우스를 냈지만 현실은 망한 거나 다름없고, 하는 일 족족 폭망 냄새가 솔솔 나니 어쩔? 역대급 웃음 폭탄으로 무장한 청춘들의 이야기, 스타트! 이 시대를 살아가는 청춘들의 꿈과 우정 그리고 사랑이야기를 코믹하게 그린 드라마.",2018,"['사랑', '현실', '청년', '스타', '우정', '청춘', '영화', '웃음']"
194,https://images.justwatch.com/poster/190329662/s592,좀비랜드,7.6,"['공포', '코미디', '판타지', 'SF']",1시간 28분,"유난히 겁 많고 언제 어디서나 두려움과 불안 속에서 살아가고 있는 청년이 있다. 외출도 자제하고 게임을 즐기며 자신만의 세상에서 살고 있던 그는 좀비로부터 자신을 보호하는 여러 규칙을 만들고 준수해온 덕분에 생존할 수 있었다고 말한다. 부모님이 살고 있는 동부 콜럼버스로 향하는 그는 무기로 무장하고 좀비라면 무작정 쏴 죽이는 한 남자를 만나고 서로 동부 쪽으로 향해 가고 있음을 알게 된 두 사람은 동행하게 된다. 청년은 이름을 말하려고 그는 서로 이름을 부르면 너무 친해진다며 자신들이 향하는 곳을 이름 삼아 부르기로 한다. 콜럼버스로 향하는 대학생과 탈라하시로 향하는 터프가이. 그렇게 소년은 콜럼버스가, 남자는 탈라하시가 된다.  트윙키라는 과자에 집착하는 탈라하시는 콜럼버스와 마트에 들렀다가 도움이 필요해 보이는 소녀를 만나게 된다. 소녀는 자신의 여동생이 좀비에게 물렸고 동생의 부탁으로 좀비가 되기 전에 죽이려고 한다며 총을 빌려달라고 한다. 그러나 자매는 갑자기 태도가 돌변해 무기와 차를 빼앗아 달아난다. 억세게 운 좋은 둘은 다시 새로운 차와 무기를 마련해 목적지로 향하는데 다시 그 자매를 만난다. 우연히 한 차를 타고 가면서 적대관계에서 살아남으려는 동료애 같은 분위기로 변하는데....",2009,"['사람', '남자', '소녀', '소년', '게임', '동료', '위기', '청년', '동생', '대학', '생존', '부모', '부모님', '관계', '좀비', '물', '불']"
195,https://images.justwatch.com/poster/185617374/s592,오만과 편견,7.8,"['드라마', '로맨스']",2시간 7분,"베넷 가의 다섯 자매 중 둘째인 엘리자베스는 사랑하는 사람과의 결혼을 믿는 자존심 강하고 영리한 소녀이다. 부유하고 명망있는 가문의 신사 빙리와 그의 친구 다아시가 여름 동안 대저택에 머물게 되고, 댄스 파티에서 처음 만난 엘리자베스와 다아시는 서로에게서 눈을 떼지 못한다. 다아시는 아름답고 지적인 그녀의 매력에 점점 빠져들고, 폭우가 쏟아지는 날 비바람이 몰아치는 언덕에서 가슴 속 깊은 곳에 담아둔 뜨거운 사랑을 그녀에게 고백한다. 하지만 다아시가 빙리와 제인의 결혼을 제인이 명망있는 가문 출신이 아니라는 이유로 반대한 것을 알게 되자, 그를 오만하고 편견에 가득 찬 속물로 여기며 외면하는데...",2005,"['사람', '사랑', '그녀', '친구', '소녀', '결혼', '이유', '매력', '저택', '파티', '물', '여름']"
196,https://images.justwatch.com/poster/186951019/s592,바람계곡의 나우시카,8.1,"['판타지', '애니메이션', 'SF']",1시간 57분,"천 년 전, 불의 7일간으로 불리는 전쟁이 끝난 후 지구는 죽음의 행성으로 변했다. 점점 커지는 곰팡이의 숲인 부해가 유독가스를 내뿜어 사람이 살 수 있는 땅도 얼마 남지 않았다. 자연과 대화를 나눌 수 있는 특별한 소녀 나우시카는 그 중 깨끗한 바람계곡에서 살고 있지만 부해는 이곳마저 먹어치울 듯 가깝게 다가온다. 그러나 위기는 인간들의 다툼에서 시작된다. 군사제국 토르메키아가 불의 7일간을 초래했던 병기 거신병을 부활시키려는 계획을 시작했기 때문. 바람계곡은 분쟁에 휘말리고 나우시카는 토르메키아와 맞서는 도시 국가 페지테의 인질이 된다. 그 와중에 나우시카는 부해가 지구를 정화하고 있었다는 사실을 깨닫는데...",1984,"['사람', '소녀', '인간', '죽음', '도시', '위기', '지구', '제국', '불', '땅', '숲', '병']"
197,https://images.justwatch.com/poster/244405401/s592,웬트워스,8.6,"['범죄', '드라마', '로맨스']",47분,"남편 살인미수 혐의로 체포된 여자. 사랑하는 딸과 떨어진 채, 웬트워스 교도소에 수감된다. 철창 뒤에서 공판을 기다리며, 감옥에서의 삶이 어떤지 뼈저리게 실감한다.",2013,"['사랑', '여자', '살인', '딸', '남편', '감옥']"
198,https://images.justwatch.com/poster/184678079/s592,인생은 아름다워,8.6,"['코미디', '드라마', 'Made in Europe', '로맨스', '전쟁']",1시간 56분,"로마에 갓 상경한 시골 총각 귀도는 운명처럼 만난 여인 도라에게 첫눈에 반한다. 넘치는 재치와 유머로 약혼자가 있던 그녀를 사로잡은 귀도는 가정을 꾸리며 분신과도 같은 아들 조수아를 얻는다. 조수아의 다섯 살 생일, 갑작스레 들이닥친 군인들은 귀도와 조수아를 수용소 행 기차에 실어버리고, 소식을 들은 도라 역시 기차에 따라 오른다. 귀도는 아들을 달래기 위해 무자비한 수용소 생활을 단체게임이라 속이고 1,000점을 따는 우승자에게는 진짜 탱크가 주어진다고 말한다. 하루하루가 지나 어느덧 전쟁이 끝났다는 말을 들은 귀도는 조수아를 창고에 숨겨둔 채 아내를 찾아 나서는데...",1997,"['그녀', '아들', '운명', '아내', '게임', '여인', '혼자']"
199,https://images.justwatch.com/poster/239231130/s592,로마,7.7,"['드라마', 'Made in Europe']",2시간 15분,"클레오는 소피아 가족의 일상 전반을 책임지는 하녀다. 엉망인 운전 실력을 가진 소피아, 외도를 하는 듯한 그의 남편, 그리고 네 아이를 보살피느라 바쁜 와중에도 틈틈이 동료 하녀 아델라와 수다를 떨고 남자친구 페르민과 데이트를 하는 등 소소한 즐거움은 챙기고 있다. 그의 일상이 심각한 위기를 맞는 것은 예기치 못한 임신을 하고부터. 무책임한 애인에게 외면당하고 대규모 시위가 있던 날 끔찍한 일까지 겪게 된 클레오. 막 남편과 갈라선 소피아는 비통을 내색하지 않는 그에게 다 같이 여행을 가지 않겠느냐고 제안한다.",2005,"['친구', '남자', '아이', '여행', '일상', '동료', '위기', '남편', '책']"
200,https://images.justwatch.com/poster/81962622/s592,강철의 연금술사 BROTHERHOOD,9.1,"['액션', 'SF', '판타지', '애니메이션', '코미디', '드라마']",30분,죽은 어머니를 살리기 위해 시도한 금단의 연금술로 인해 신체의 일부와 전부를 빼앗긴 에드워드와 알폰스 형제. 동생 알폰스의 신체를 되찾기 위해 현자의 돌을 찾아나선다. 강철의 연금술사 오리지널판 이후 제작되어 원작 만화를 더욱 충실히 반영한 리메이크 버전이다.,2009,"['원작', '동생', '형제', '어머니', '형']"
201,https://images.justwatch.com/poster/139149794/s592,오늘부터 신령님,8.1,"['SF', '애니메이션', '코미디', '판타지', '로맨스']",24분,빚 때문에 아버지는 가출하고 집은 압류당해 젊은 나이에 홈리스 신세가 된 여고생 모모조노 나나미. 곤란해 하고 있는 나나미 앞에 집을 넘겨주겠다고 말하는 수상한 남자가 나타난다. 그 남자의 정체는 토지신 미카게. 결국 나나미는 집(=버려진 신사)과 토지신의 역할까지 떠맡게 되어 버리는데?!,2012,"['남자', '아버지', '정체']"
202,https://images.justwatch.com/poster/238995053/s592,빽 투 더 퓨쳐,8.5,"['SF', '코미디']",1시간 56분,"마티 맥플라이(마이클 J. 폭스)는 평범한 고등학생이다. 그런데 평소 친하게 지내던 괴상한 발명가 에메트 브라운 박사(크리스토퍼 로이드)가 스포츠카 드로리안을 개조해 타임머신을 만들고, 뜻밖의 사고로 브라운 박사가 테러범들에게 총을 맞고 위험해진 상황에서 마티는 30년 전으로 가게 된다. 극장 간판에는 2류 배우인 로널드 레이건이 보이고 청년인 아버지와 어머니를 보게 된다. 젊은 아버진 멍청하고, 어머니는 미래의 아들인 마티를 좋아해 야단이다. 마티가 미래로 가는 것을 도와 줄 사람은 30년 전인 젊은 브라운 박사뿐인데...",1985,"['사람', '아버지', '아들', '미래', '사고', '청년', '테러', '어머니', '박사', '고등학생']"
203,https://images.justwatch.com/poster/200747378/s592,스파이 브릿지,7.6,"['스릴러', '드라마', '역사', 'Made in Europe']",2시간 21분,"미국과 소련의 냉전으로 핵무기 전쟁의 공포가 최고조에 오른 1957년, 보험 전문 변호사 제임스 도노반은 소련 스파이 루돌프 아벨의 변호를 맡게 된다. 당시 미국에선 전기기술자 로젠버그 부부가 원자폭탄 제조 기술을 소련에 제공했다는 혐의로 간첩죄로 사형된 사건이 있었다. 미국의 반공운동이 극에 달했던 단적인 예로 적국의 스파이를 변호한다는 것은 자신의 목숨은 물론 가족의 안전까지 위협받는 일이었다. 여론과 국민의 질타 속에서도 제임스 도노반은 “변론의 기회는 누구에게나 주어져야 한다”며 자신의 신념과 원칙에 따라 아벨의 변호에 최선을 다한다. 때마침 소련에서 붙잡힌 CIA 첩보기 조종사의 소식이 전해지고 제임스 도노반은 그를 구출하기 위해 스파이 맞교환이라는 사상 유래 없는 비밀협상에 나서게 되는데...",2015,"['사건', '최고', '비밀', '미국', '변호사', '목숨', '기술', '위협', '부부', '형', '물']"
204,https://images.justwatch.com/poster/16530389/s592,블라인드 사이드,7.6,"['드라마', '스포츠']",2시간 9분,"어린 시절 약물 중독에 걸린 엄마와 강제로 헤어진 후, 여러 가정을 전전하며 커가던 ‘마이클 오어’. 건장한 체격과 남다른 운동 신경을 눈여겨 본 미식축구 코치에 의해 상류 사립학교로 전학하게 되지만 이전 학교에서의 성적 미달로 운동은 시작할 수도 없게 된다. 급기야 그를 돌봐주던 마지막 집에서조차 머물 수 없게 된 마이클. 이제 그에겐 학교, 수업, 운동보다 하루하루 잘 곳과 먹을 것을 걱정해야 하는 날들만이 남았다.",2009,"['엄마', '학교', '마지막', '물']"
205,https://images.justwatch.com/poster/8663427/s592,인디아나 존스: 레이더스,8.4,['액션'],1시간 55분,"1936년 남아메리카. 인디아나 존스(해리슨 포드) 박사는 험난한 밀림 지대를 헤치고 독거미와 온갖 부비트랩을 뚫고서 고대 문명의 동굴에 보관된 보물을 손에 넣는데 성공하지만, 마지막 순간 악덕 고고학자 벨로크(폴 프리먼)에게 빼앗기고 만다.  대학으로 돌아온 인디에게 정보국 사람들이 찾아온다. 정부로부터 성서에 나오는 성궤를 찾으라는 명령을 받는은 인디는 단서를 하나하나 찾아가며 성궤의 행방을 추적해 나간다. 그런데 나치군들도 역시 전쟁에 가지고 나가기만 하면 모든 전쟁에서 승리를 거둘 수 있는 무서운 힘을 지닌 성궤를 찾아나서는데...",1981,"['사람', '마지막', '힘', '정부', '대학', '추적', '단서', '박사', '물', '프리', '성공']"
206,https://images.justwatch.com/poster/141072869/s592,살색의 감독 무라니시,7.7,['드라마'],50분,"1980년대 일본, 한 남자가 뜻을 세운다. 이 살색의 산업에 혁명을 일으키리라. 위기를 기회로 바꾸며, 앞으로 앞으로 전진하는 이 남자. 그의 이름은 무라니시 도루.",2019,"['남자', '위기', '산', '일본']"
207,https://images.justwatch.com/poster/183782509/s592,스타 트렉: 더 비기닝,7.9,"['액션', 'SF']",2시간 7분,"지도자의 운명을 안고 태어났으나, 자신의 갈 길을 깨닫지 못한 채 방황하던 젊은 청년 커크는 우연한 기회로 엔터프라이즈호의 대원으로 입대하여 아버지를 잃었던 함선에 승선하게 된다. 아버지가 그랬던 것처럼 함선을 이끄는 함장이 되기 위해 엔터프라이즈호에서 우주 항해를 위한 훈련을 받기 시작하는 커크. 그는 자신과는 정반대로 냉철하고 이성적인 불칸족 스팍을 만나게 되고, 끊임없는 부딪힘 속에서 두 라이벌 커크와 스팍은 선의의 경쟁을 계속하게 된다. 패기 넘치는 첫 출격 이후 시행착오를 거듭하며 정식 대원의 자질을 갖춰가던 커크와 엔터프라이즈호의 대원들. 그러던 어느 날 불칸족의 행성과 엔터프라이즈호를 위협하는 파괴자의 존재가 감지되고, 복수를 위해 찾아온 네로 일당과 맞닥뜨린 이들은 인류의 미래를 위해 피할 수 없는 도전을 시작하게 되는데...",2009,"['아버지', '복수', '운명', '미래', '존재', '힘', '인류', '청년', '우주', '대원', '위협', '경쟁', '불', '도전']"
208,https://images.justwatch.com/poster/188566339/s592,조디악,7.7,"['드라마', '범죄', '스릴러']",2시간 37분,"1969년 8월, 샌프란시스코의 신문사들에 조디악이라 자칭하는 연쇄살인범의 편지가 배달된다. 자신이 저지른 살인을 상술한 그 편지는 동봉한 암호문을 신문에 싣지 않으면 추가살인을 저지르겠다는 경고로 끝난다. 편지와 암호문이 공개되자 샌프란시스코 일대는 충격에 휩싸인다. 형사인 데이빗(마크 러팔로)과 빌(앤서니 에드워즈), 신문사 샌프란시스코 크로니클의 사건 기자 폴(로버트 다우니 주니어)은 전력을 기울여 각각 사건 해결과 추리에 나선다. 그러나 가장 끈질지게 사건의 실마리를 찾아 헤매는 사람은 경찰도 기자도 아닌, 시사만평가 로버트(제이크 질렌홀)이다.",2007,"['사람', '사건', '살인', '경찰', '형사', '해결', '충격', '편지', '형']"
209,https://images.justwatch.com/poster/28234804/s592,스타 트렉: 넥스트 제너레이션,8.6,"['SF', '액션']",46분,"배경은 ""오리지널 시리즈""로부터 대략 100년 후로 설정되어 있으며, 2363년 10월 4일 새롭게 취역한 엔터프라이즈-D와 장 뤽 피카드 함장이 출연한다. 본 시리즈에서는 또한 베타조이드 혼혈인 디애나 트로이와 스타플릿 최초의 클링온 장교인 워프 등과 같은 외계 종족의 승무원이 등장하였다. 1987년 9월 28에 시작하여 1994년 5월 23일을 끝으로 7 시즌간 방영되었다. 이전 시리즈와는 달리, 네트워크 방송사에 공중파로 방송되지 않고 프로그램이 배급되었다. 《스타 트렉》의 다른 어떤 시리즈보다 호평을 받았으며, 방송 후반부에는 배급률 1위를 차지하였다. 최종 시즌은 에미상 최고 드라마 시리즈 부분의 수상 후보로 거명되었다. “The Big Good-bye”화는 우수 TV 프로그램 부분 피보디상을 수여받았다.",1987,"['시리즈', '최고', '스타', '배경', '최초']"
210,https://images.justwatch.com/poster/209953017/s592,그린 마일,8.6,"['판타지', '범죄', '드라마']",3시간 8분,"미국 루이지애나의 콜드 마운틴 교도소. 폴은 사형수 감방의 간수장으로 일하고 있다. 그의 일은 사형수들을 감독하고, 그린 마일이라 불리는 초록색 복도를 거쳐 그들을 사형 집행장까지 안내하는 것. 폴은 그들이 죽음을 맞이하는 순간까지 평화롭게 지낼 수 있도록 최선을 다한다. 어느 날 존 커피라는 사형수가 이송되어 온다. 그는 쌍둥이 여자아이를 살해한 흉악범. 하지만 순진한 눈망울에 겁을 잔뜩 집어먹은 그의 모습에 폴은 당혹감을 느낀다. 게다가 그는 초자연적 능력으로 폴의 지병을 깨끗하게 치료해주기까지 한다. 존을 전기 의자로 데려가야 할 날이 다가오면서 폴은 그가 무죄라는 확신을 갖게 되는데...",1999,"['여자', '아이', '죽음', '미국', '능력', '살해', '형', '불', '병']"
211,https://images.justwatch.com/poster/184776625/s592,마이너리티 리포트,7.6,"['SF', '액션', '범죄', '스릴러']",2시간 26분,"2054년 워싱턴, 범죄를 예측하는 치안 시스템 프리크라임은 시민들의 안전을 지켜주는 든든한 존재. 프리크라임은 범죄가 일어날 시간과 장소, 범행을 저지를 사람까지 예측해내고, 이를 바탕으로 특수경찰이 미래의 범죄자들을 체포한다. 프리크라임 팀장인 존 앤더튼(톰 크루즈)은 천부적인 감각으로 미래의 범죄자를 추적해내는 능력을 인정받고 있다. 하지만 프리크라임 시스템은 믿을 수 없는 살인을 예견한다. 그것은 바로 앤더튼 자신이 누군가를 살해하는 범행 장면. 프리크라임의 모든 시스템이 앤더튼을 추격하는 가운데 앤더튼은 음모를 파헤치고 미래를 바꾸기 위해 직접 미래의 피살자를 찾아나선다.",2002,"['사람', '시간', '살인', '경찰', '미래', '존재', '능력', '살해', '추적', '음모', '범죄자', '프리']"
212,https://images.justwatch.com/poster/185481565/s592,도깨비,8.6,"['SF', '코미디', '드라마', '판타지', '로맨스']",1시간 20분,"2016년 12월 tvN에서 방영을 시작한 드라마. 도깨비 설화를 모티브로 김은숙 작가가 3년 전부터 기획하였으며 사극과 현대극을 오가는 판타지적인 요소를 강조한 드라마이다. 당신이 세상에서 멀어지고 있을 때 누군가 세상 쪽으로 등을 떠밀어 주었다면, 그건 신이 당신 곁에 머물다 가는 순간이다. 불멸의 삶을 끝내기 위해 인간 신부가 필요한 도깨비, 그리고 그와 기묘한 동거를 시작한 기억상실증 저승사자. 그런 그들 앞에 도깨비 신부라 주장하는 죽었어야 할 운명의 소녀가 나타나며 벌어지는 신비로운 낭만 설화.",2016,"['소녀', '인간', '운명', '기억', '물', '불', '신부']"
213,https://images.justwatch.com/poster/15341360/s592,머니볼,7.6,"['드라마', '스포츠']",2시간 6분,"메이저리그 만년 최하위에 그나마 실력 있는 선수들은 다른 구단에 뺏기기 일쑤인 오클랜드 애슬레틱스. 돈 없고 실력 없는 오합지졸 구단이란 오명을 벗어 던지고 싶은 단장 빌리 빈(브래드 피트)은 경제학을 전공한 피터(조나 힐)를 부단장으로 영입, 새로운 경영전략을 펼친다. 기존의 선수 선발 방식과는 전혀 다른 파격적인 머니볼 이론을 따라 새로운 도전을 시작한 그들은 경기 데이터에만 의존해 사생활 문란, 잦은 부상, 최고령 등의 이유로 다른 구단에서 외면 받던 선수들을 팀에 합류시킨다. 과연 빌리와 애슬레틱스 팀은 머니볼의 기적을 이룰 수 있을까?",2011,"['최고', '돈', '이유', '선수', '도전']"
214,https://images.justwatch.com/poster/11090874/s592,적벽대전 2부: 최후의 결전,7.6,"['액션', '드라마', '판타지', '역사', '전쟁']",2시간 22분,"유비의 책사 제갈량은 손권과의 동맹에 극적으로 성공하고, 손권 휘하의 명장 주유와 함께 조조군을 크게 물리친다. 그리고 불리한 전세를 역전 시키기 위해 빈 배로 10만개의 화살을 구해오는 제갈량의 지략과 조조 스스로 최고의 장수의 목을 치게 하는 주유의 심리전으로 유비와 손권의 연합군에게 승리가 보이는 듯 하지만… 조조의 대군을 물리치기 위해 반드시 화공 전략를 써야만 하는 유비와 손권 연합군. 하지만 지금은 이들에게 불리한 바람이 불고 있는 상황. 제갈량은 하늘의 기운을 읽고 때를 기다리자고 하는 가운데, 주유의 아내 소교는 조조를 만나기 위해 혼자 적진으로 향한다. 연합진영에 크게 패한 조조는 진영을 가다듬고, 드디어 최후의 전쟁을 위해 출격을 시작하는데…",2009,"['최고', '아내', '책', '혼자', '물', '불', '하늘', '성공']"
215,https://images.justwatch.com/poster/181482432/s592,세 얼간이,8.4,"['드라마', '코미디']",2시간 50분,"천재들만 간다는 일류 명문대 ICE, 성적과 취업만을 강요하는 학교를 발칵 뒤집어 놓은 대단한 녀석 란초! 아버지가 정해준 꿈, ‘공학자’가 되기 위해 정작 본인이 좋아하는 일은 포기하고 공부만 하는 파파보이 파르한! 찢어지게 가난한 집, 병든 아버지와 식구들을 책임지기 위해 무조건 대기업에 취직해야만 하는 라주! 친구의 이름으로 뭉친 ‘세 얼간이’! 삐딱한 천재들의 진정한 꿈을 찾기 위한 세상 뒤집기 한판이 시작된다!",2009,"['친구', '아버지', '학교', '천재', '책', '명문', '병']"
216,https://images.justwatch.com/poster/81659269/s592,산타 클라리타 다이어트,7.8,"['코미디', '공포']",29분,"로스앤젤레스 근교인 산타클라리타에서 십 대의 딸 애비와 함께 살아가는 부동산 중개업자 부부 조엘과 쉴라의 이야기를 그린다. 어딘가 만족스럽지 못한 삶을 살아가던 부부의 삶은 아내 쉴라가 급작스러운 변화를 겪으면서 죽음과 파멸의 길로 접어들지만, 뜻밖에도 좋은 결과를 맞이하게 되는데...",2017,"['죽음', '딸', '아내', '부부', '산']"
217,https://images.justwatch.com/poster/244489813/s592,섀도우 앤 본,7.7,"['SF', '드라마', '판타지', '액션']",52분,"암흑의 시대, 둘로 나뉜 세상. 그곳에 마법의 힘을 지닌 소녀 병사가 나타난다. 어둠의 세력과 그 음모에 맞서, 그녀는 세상을 통일할 수 있을까. 빛을 가져올 수 있을까.",2021,"['그녀', '소녀', '힘', '마법', '법', '음모', '어둠', '빛', '병']"
218,https://images.justwatch.com/poster/212530172/s592,스파르타쿠스,8.5,"['드라마', '역사', '로맨스', '액션']",54분,"2010년 1월 Starz에서 방영을 시작한 드라마. 기원전 73년부터 2년 뒤인 기원전 71년까지 노예들을 이끌고 반(反)로마 공화정 항쟁을 지도한 노예 검투사 스파르타쿠스의 이야기를 바탕으로 각색했다. 로마의 접경시대에 살던 소수민족 트라키아의 전사였던 스파르타쿠스가 로마군에 사로잡힌 후 투기장의 노예로 팔려가지만, 극적으로 목숨을 부지하고 카푸아의 검투사 양성소에서 글래디에이터로 명성을 떨치는 이야기를 중심으로 당시 로마 귀족들의 사치와 부패, 사회상, 그리고 자유를 향한 노예 출신 등장 인물들의 갈망을 적나라하게 보여준다.",2010,"['목숨', '인물', '자유', '물']"
219,https://images.justwatch.com/poster/181029283/s592,아우터 뱅크스,7.6,"['액션', '스릴러', '범죄', '드라마', '로맨스']",49분,"가진 자와 못 가진 자들이 공유하는 섬, 아우터뱅크스. 이곳에서 실종된 아버지를 기다리는 존 B와 세 명의 친구가 작당한다. 사라진 보물선을 우리가 찾아내는 거야.",2020,"['친구', '아버지', '우리', '아내', '물', '섬']"
220,https://images.justwatch.com/poster/177954367/s592,라스트 킹덤,8.4,"['액션', '드라마', '역사', 'Made in Europe']",56분,"잉글랜드의 마지막 왕국을 물려받은 알프레드. 잉글랜드의 핏줄로 바이킹 전사가 된 우트레드. 이들은 적인가, 동지인가. 라스트 킹덤에 전운이 감도는 지금, 두 남자의 운명이 맞물리기 시작한다.",2015,"['남자', '운명', '마지막', '왕국', '물']"
221,https://images.justwatch.com/poster/123882335/s592,이 소리에 모여!,8,"['드라마', '애니메이션', '음악']",23분,"토키세 고교의 신입생인 쿠라타 타케조는 동아리 발표회에서 미숙한 실력임에도 너무나도 즐겁게 고토를 연주하는 선배들의 모습에 감화되어 소쿄쿠 부에 입부한다. 그러나 1년이 지난 후 선배들이 졸업하자 동아리에 혼자만 남게 된 타케조. 설상가상으로 불량학생들이 부실을 점거하고 아지트처럼 사용하고 있는 상황이 되었다. 5명 이상의 부원을 모으지 못하면 폐부되는 상황에서 타케조는 열심히 부원을 모집해보려 하지만 학생들은 고토 같은 마이너한 악기에는 관심을 가져주지 않는다. 그러던 어느 날, 일대에서 악명을 떨치는 불량학생 쿠도 치카가 찾아오더니 입부 신청서를 내민다. 그리고 얼마 후 고토 종가 호즈키카이의 딸이자 천재소녀로 유명한 호즈키 사토와도 입부하면서 고토부에 파란이 불게 되는데...",2019,"['소녀', '딸', '천재', '혼자', '불']"
222,https://images.justwatch.com/poster/206072202/s592,블랙 호크 다운,7.7,"['액션', '역사', '전쟁', '드라마']",2시간 24분,"UN 평화유지작전의 일환으로 1993년 동아프리카 소말리아의 수도 모가디슈에 파견된 최정예 미군 부대원들이 소말리아 민병대에 의해 공습당하면서 19명의 사상자를 낸다. 당시 소말리아에는 UN이 제공하는 구호식량을 착취할 목적으로 동포를 굶어 죽이는 민병대장이 전횡을 휘두르고 있었고, UN은 정예부대를 파견해 민병대장의 두 최고 부하를 납치하려다 실패한다. 무적의 전투헬기 블랙 호크 슈퍼 16과 블랙 호크 슈퍼 64가 소말리아 민병대에 의해 격추당하고, 제임스 장군은 단 한명의 생존자도, 단 한점의 살점도 남기지 말라고 명령, 최후의 순간까지 자존심을 건 전투를 펼치는데...",2001,"['최고', '작전', '생존', '납치', '대원', '전투', '프리', '병']"
223,https://images.justwatch.com/poster/116767348/s592,킹덤,8.4,"['액션', '드라마', 'SF', '스릴러', '역사', '공포']",48분,"2019년 1월 Netflix에서 방영을 시작한 좀비물. 병든 왕을 둘러싸고 흉흉한 소문이 떠돈다. 왕에게 이상한 일이 벌어지고 있다는 걸 알게 된 왕세자 이창이 왕을 진료한 의원을 찾아 나선다. 어둠에 뒤덮인 조선, 기이한 역병에 신음하는 산하. 동래 지휼현에 왔다가 역병의 실체를 보게 되고, 호위무사인 무영과 함께 이 병이 전국적으로 퍼져나가는 걸 막기 위해 싸운다. 정체 모를 악에 맞서 백성을 구원할 희망은 오직 세자뿐인데...",2019,"['돈', '정체', '희망', '어둠', '좀비', '물', '산', '병']"
